CreatedAt,Replies,Favorites,Impressions,Sentiment,UserValue,TweetValue,InfluenceScore,price
1702719265,0,0,0,positive,1.1,0.55,0,0.09396
1702719301,0,0,0,undefined,0.17,0.09,0,0.09396
1702719331,0,0,0,undefined,2.38,1.19,0,0.09402
1702719360,0,1,236,neutral,12.35,13.59,0.051731697,0.09402
1702719406,0,0,0,positive,0.29,0.14,0,0.09401
1702719427,0,0,0,neutral,2.29,1.15,0,0.09401
1702719466,0,0,0,positive,1.21,0.6,0,0.09392
1702719492,0,0,0,positive,0.32,0.16,0,0.09392
1702719499,0,0,0,positive,0.22,0.11,0,0.09392
1702719514,1,2,7794,positive,4.73,1.25,0.287389381,0.09392
1702719522,0,0,0,neutral,0.69,0.34,0,0.09388
1702719637,0,3,343,positive,0.38,0.5,0.786697248,0.09388
1702719637,0,0,0,positive,1.34,0.67,0,0.09392
1702719845,0,0,113,undefined,0.22,0.29,0.366883117,0.09393
1702719912,0,0,10,neutral,1.88,2.48,0.015948963,0.0939
1702720006,0,1,12,undefined,0.02,0.03,3,0.0939
1702720007,0,0,32,undefined,0.26,0.34,0.363636364,0.09395
1702720044,1,0,4683,undefined,3.01,0.6,0.360341644,0.09395
1702720058,0,15,7794,positive,4.73,6.24,0.287389381,0.09395
1702720068,0,0,0,positive,0.11,0.06,0,0.09395
1702720075,0,0,0,positive,12.87,6.43,0,0.09394
1702720093,0,0,4683,neutral,3.01,1.5,0.360341644,0.09394
1702720096,0,0,20,positive,0.03,0.01,2.5,0.09387
1702720219,0,0,0,neutral,0.07,0.04,0,0.09389
1702720382,0,0,0,neutral,0.01,0.01,0,0.09389
1702720386,0,10,559,positive,10.56,11.62,0.145686734,0.09389
1702720419,0,0,0,undefined,0.96,0.48,0,0.09389
1702720427,0,0,0,positive,0.4,0.2,0,0.09384
1702720477,0,0,0,positive,0.69,0.34,0,0.09384
1702720490,0,0,0,neutral,0.01,0.01,0,0.09382
1702720502,0,0,0,neutral,1.26,0.63,0,0.09382
1702720524,0,0,0,neutral,1.26,0.63,0,0.09393
1702720624,0,0,0,positive,0.22,0.11,0,0.09393
1702720644,0,0,0,positive,0.16,0.08,0,0.09393
1702720647,1,0,27,neutral,0.08,0.02,1.173913043,0.09393
1702720664,0,0,0,positive,0.17,0.09,0,0.09393
1702720705,0,0,0,positive,21.6,10.8,0,0.09393
1702720716,0,0,0,positive,22.01,11.01,0,0.09393
1702720728,0,0,0,positive,22.5,11.25,0,0.09392
1702720759,0,0,0,positive,15.48,7.74,0,0.09392
1702720774,0,0,51,positive,33.32,16.66,0.003688702,0.09391
1702720804,0,0,2841,neutral,8.24,10.88,0.013583293,0.09391
1702720808,0,0,0,positive,0.16,0.08,0,0.09387
1702720886,0,0,0,positive,0.37,0.18,0,0.09388
1702720942,0,0,0,positive,1.84,0.92,0,0.09388
1702720972,0,0,0,negative,0.26,0.13,0,0.09399
1702721057,0,0,0,neutral,2.13,1.06,0,0.09399
1702721057,0,15,1146,positive,1.23,1.62,1.574175824,0.09399
1702721059,0,0,51,positive,33.32,36.65,0.003688702,0.09399
1702721098,0,0,0,positive,23.07,11.54,0,0.09401
1702721108,1,1,277,undefined,3.04,0.8,0.032329599,0.09404
1702721171,0,0,0,neutral,0.28,0.14,0,0.09404
1702721172,0,0,0,positive,2.34,1.17,0,0.0941
1702721250,0,0,0,neutral,0.43,0.21,0,0.09414
1702721309,0,0,0,positive,6.21,3.1,0,0.09414
1702721321,0,55,4874,undefined,32.64,35.9,0.367211633,0.09407
1702721420,0,0,0,positive,0.45,0.23,0,0.09407
1702721424,0,25,1865,positive,30.62,40.42,0.075371807,0.09408
1702721496,0,0,0,positive,22.37,11.19,0,0.09408
1702721503,0,0,0,positive,0.29,0.14,0,0.09406
1702721638,0,0,173,neutral,19.79,26.12,0.005645477,0.09404
1702721645,0,0,0,neutral,0.08,0.04,0,0.09404
1702721658,0,0,0,positive,0.12,0.06,0,0.09403
1702721743,0,0,0,neutral,0,0,0,0.09403
1702721746,0,0,0,positive,6.09,3.04,0,0.09403
1702721751,0,1,584,neutral,10.63,11.69,0.045653533,0.09402
1702721764,0,0,0,neutral,0.16,0.08,0,0.09402
1702721781,0,0,0,neutral,1.05,0.53,0,0.09402
1702721836,0,0,0,positive,0,0,0,0.09402
1702721838,0,0,0,neutral,0,0,0,0.09402
1702721838,0,0,0,neutral,0.82,0.41,0,0.09402
1702721841,0,0,0,neutral,0.06,0.03,0,0.09402
1702721845,0,0,0,positive,0,0,0,0.09402
1702721861,0,0,0,positive,0,0,0,0.09402
1702721872,0,0,0,positive,0,0,0,0.09402
1702721872,0,0,0,undefined,0.03,0.01,0,0.09403
1702721881,0,0,0,neutral,47.68,23.84,0,0.09403
1702721883,0,0,0,neutral,0,0,0,0.09403
1702721887,0,0,0,neutral,0,0,0,0.09403
1702721889,0,0,0,positive,0,0,0,0.09403
1702721892,0,0,0,positive,0,0,0,0.09403
1702721895,0,0,0,positive,0,0,0,0.09403
1702721905,0,0,0,undefined,0,0,0,0.09403
1702721909,0,0,0,positive,0,0,0,0.09403
1702721914,0,0,0,neutral,0,0,0,0.09403
1702721917,0,0,0,positive,0,0,0,0.09403
1702721919,0,0,0,undefined,0,0,0,0.09403
1702721921,0,0,0,undefined,0,0,0,0.09403
1702721925,0,0,0,negative,0,0,0,0.09403
1702721933,0,0,0,neutral,0,0,0,0.09403
1702721935,0,0,0,positive,0,0,0,0.09403
1702721943,0,0,0,neutral,0,0,0,0.09403
1702721946,0,0,0,neutral,0,0,0,0.09403
1702721948,0,0,0,neutral,0,0,0,0.09403
1702721956,0,0,0,positive,0,0,0,0.09403
1702721976,0,0,0,positive,0.19,0.1,0,0.09397
1702722000,0,0,3321,neutral,2.24,2.46,0.123484792,0.09397
1702722001,0,0,0,positive,0.35,0.17,0,0.09396
1702722102,1,0,17,undefined,3.56,0.71,0.003562448,0.09396
1702722173,0,0,166,undefined,0.24,0.26,1.257575758,0.09404
1702722226,0,1,189,neutral,0.28,0.37,0.487113402,0.09404
1702722238,0,0,0,positive,0.73,0.36,0,0.09406
1702722309,0,0,0,neutral,0.12,0.06,0,0.09406
1702722329,0,0,0,neutral,0,0,0,0.09406
1702722329,0,0,0,neutral,4.47,2.23,0,0.09414
1702722540,0,2,166,undefined,0.24,0.26,1.257575758,0.09414
1702722575,1,1,331,neutral,2.95,0.78,0.077120224,0.09414
1702722575,0,0,0,neutral,0,0,0,0.09411
1702722643,0,0,0,positive,0.82,0.41,0,0.09406
1702722693,0,0,0,positive,1.21,0.6,0,0.09406
1702722706,0,0,0,positive,0.07,0.04,0,0.09405
1702722748,0,0,0,neutral,0.13,0.07,0,0.09405
1702722759,0,0,0,neutral,0,0,0,0.09408
1702722783,0,0,0,undefined,0.52,0.26,0,0.09407
1702722842,0,0,2459,neutral,0.08,0.08,1.617763158,0.09407
1702722866,0,0,0,neutral,0,0,0,0.09412
1702722922,1,1,17,neutral,3.56,0.71,0.003562448,0.09414
1702722968,0,0,0,neutral,0,0,0,0.09414
1702723007,0,1,909,neutral,2.82,3.72,0.337416481,0.09412
1702723050,0,0,0,neutral,0,0,0,0.09406
1702723082,0,0,0,positive,2.49,1.25,0,0.09409
1702723143,0,0,209,neutral,2.62,1.31,0.252110977,0.09409
1702723174,0,3,103,neutral,1.18,1.56,0.267532468,0.09413
1702723236,0,0,0,neutral,0,0,0,0.09413
1702723242,0,0,0,neutral,4.05,2.02,0,0.09414
1702723301,0,0,0,neutral,5.56,2.78,0,0.09414
1702723311,0,0,0,undefined,2.25,1.13,0,0.09424
1702723343,0,0,0,neutral,1.44,0.72,0,0.09424
1702723367,0,0,0,neutral,0,0,0,0.09426
1702723400,0,0,0,negative,2.54,1.27,0,0.09436
1702723459,0,0,0,positive,2.89,1.45,0,0.09447
1702723504,0,0,3321,neutral,2.24,2.46,0.123484792,0.09438
1702723611,0,0,0,undefined,0.28,0.14,0,0.09432
1702723666,1,0,7,neutral,6.97,1.53,0.003512293,0.09432
1702723667,0,0,0,undefined,0.28,0.14,0,0.09434
1702723719,0,0,0,positive,0.11,0.06,0,0.09434
1702723734,0,0,0,neutral,0,0,0,0.09428
1702723755,1,0,591,undefined,0.22,0.04,1.156555773,0.09428
1702723763,1,0,591,undefined,0.22,0.04,1.156555773,0.09428
1702723766,0,0,0,positive,0.24,0.12,0,0.09428
1702723785,1,1,591,undefined,0.22,0.04,1.156555773,0.0942
1702723804,1,1,591,undefined,0.22,0.04,1.156555773,0.0942
1702723824,1,0,591,undefined,0.22,0.04,1.156555773,0.0942
1702723846,1,1,591,undefined,0.22,0.04,1.156555773,0.09428
1702724001,0,1,7,neutral,0.56,0.74,0.033816425,0.09428
1702724034,0,0,0,positive,0.06,0.03,0,0.0941
1702724081,0,0,0,neutral,0,0,0,0.09409
1702724119,0,0,0,neutral,3.92,1.96,0,0.09409
1702724121,0,0,0,positive,0,0,0,0.09409
1702724181,0,2,1211,neutral,0.53,0.53,0.830589849,0.09409
1702724199,0,0,0,positive,0.08,0.04,0,0.09421
1702724242,0,0,0,neutral,0,0,0,0.09421
1702724279,0,0,0,neutral,0,0,0,0.0942
1702724337,0,16,15377,neutral,5.27,6.96,1.225161342,0.09415
1702724365,0,0,0,neutral,0.13,0.07,0,0.09415
1702724401,0,0,2589,positive,0.41,0.41,1.721409574,0.09415
1702724409,0,0,1694,undefined,2.33,2.56,0.112933333,0.09415
1702724413,0,5,15903,neutral,12.83,16.94,0.091201569,0.09415
1702724442,0,126,24982,undefined,12.7,13.97,6.278461925,0.09421
1702724486,0,0,0,neutral,3.3,1.65,0,0.09421
1702724498,0,0,1646,neutral,0.69,0.76,0.237039171,0.09425
1702724529,0,0,0,positive,0.77,0.39,0,0.09425
1702724537,0,0,0,neutral,0.15,0.07,0,0.09422
1702724616,0,0,0,neutral,0,0,0,0.09412
1702724642,0,0,0,neutral,0.03,0.01,0,0.09412
1702724664,0,0,0,neutral,0.34,0.17,0,0.09412
1702724672,0,0,0,undefined,0.06,0.03,0,0.09412
1702724682,0,0,0,neutral,0,0,0,0.09414
1702724715,0,0,0,neutral,0,0,0,0.09414
1702724732,0,0,0,positive,0.36,0.18,0,0.09414
1702724759,0,3,210,neutral,18.78,24.79,0.004476848,0.09415
1702724769,0,0,0,neutral,0,0,0,0.09415
1702724773,0,0,803,undefined,0.27,0.3,2.158602151,0.09415
1702724776,0,0,0,positive,0.42,0.21,0,0.09416
1702724825,0,0,0,undefined,1.22,0.61,0,0.09416
1702724845,1,2,1646,undefined,0.69,0.14,0.237039171,0.09416
1702724860,0,0,0,neutral,0,0,0,0.09413
1702724918,0,0,0,undefined,0.38,0.19,0,0.09413
1702725000,0,0,36,neutral,0,0,36,0.09413
1702725053,0,0,0,neutral,0.63,0.32,0,0.09415
1702725104,0,0,0,neutral,0,0,0,0.09411
1702725137,0,0,0,undefined,0.25,0.13,0,0.09411
1702725144,0,3,509,undefined,2,2.64,0.633872976,0.09405
1702725280,0,0,0,neutral,0,0,0,0.09405
1702725286,0,0,0,positive,0.34,0.17,0,0.0941
1702725365,0,0,0,neutral,1.49,0.74,0,0.0941
1702725386,0,0,16,positive,0.02,0.03,0.888888889,0.0941
1702725389,0,0,0,neutral,0,0,0,0.0941
1702725416,0,0,0,neutral,5.63,2.81,0,0.09401
1702725442,0,0,1646,neutral,0.69,0.76,0.237039171,0.09406
1702725485,0,0,0,neutral,0,0,0,0.09406
1702725505,0,0,1646,neutral,0.69,0.76,0.237039171,0.09407
1702725558,1,0,2,neutral,0.27,0.05,0.021978022,0.09407
1702725560,0,0,2,positive,0.27,0.14,0.021978022,0.09407
1702725578,0,0,0,neutral,0,0,0,0.09407
1702725579,0,0,0,neutral,0.24,0.12,0,0.09406
1702725607,0,0,0,positive,0.05,0.03,0,0.09407
1702725690,0,1,31,neutral,0.23,0.25,0.5,0.09409
1702725754,0,0,1052,undefined,1.19,0.59,0.186030062,0.09407
1702725789,1,1,21,neutral,0.9,0.18,0.078358209,0.09407
1702725806,0,0,60,positive,2.29,1.15,0.024600246,0.09407
1702725825,0,0,0,neutral,2.44,1.22,0,0.09407
1702725831,1,0,142,neutral,0.12,0.02,1.75308642,0.09407
1702725849,0,0,0,neutral,0.35,0.17,0,0.09407
1702725893,0,0,3,neutral,0.01,0.01,1.5,0.09416
1702725977,0,3,1052,neutral,1.19,1.31,0.186030062,0.09416
1702725989,0,0,0,neutral,0.42,0.21,0,0.09416
1702726010,0,0,39,positive,0.13,0.17,0.928571429,0.09419
1702726047,0,0,0,positive,1.14,0.57,0,0.09427
1702726098,0,0,0,neutral,0.42,0.21,0,0.09427
1702726120,0,0,0,undefined,0.01,0.01,0,0.09424
1702726147,0,0,0,positive,0,0,0,0.09424
1702726178,0,0,0,neutral,1.62,0.81,0,0.09419
1702726203,0,0,2841,neutral,8.24,10.88,0.013583293,0.09419
1702726210,0,1,1052,positive,1.19,1.31,0.186030062,0.09419
1702726237,0,0,0,neutral,3.44,1.72,0,0.09426
1702726323,1,0,6,undefined,0.09,0.02,0.206896552,0.09426
1702726351,0,1,1052,positive,1.19,1.31,0.186030062,0.09426
1702726373,0,193,98050,positive,220.68,220.68,0.078481941,0.09428
1702726412,0,0,3,positive,0,0,3,0.09428
1702726435,0,0,0,neutral,1.11,0.56,0,0.0943
1702726443,0,1,2459,neutral,0.08,0.08,1.617763158,0.0943
1702726444,0,34,1052,neutral,1.19,1.31,0.186030062,0.0943
1702726452,0,0,5,positive,0.8,0.4,0.016447368,0.0943
1702726454,0,0,69,neutral,0.19,0.21,0.092741935,0.0943
1702726511,0,1,728,neutral,1.43,1.57,0.129307282,0.0943
1702726518,1,0,5,positive,0.8,0.16,0.016447368,0.0943
1702726550,0,0,51,neutral,0.73,0.36,0.21888412,0.0943
1702726558,0,0,51,neutral,0.73,0.36,0.21888412,0.09435
1702726574,0,0,0,undefined,1.57,0.79,0,0.09435
1702726585,0,4,58,neutral,0.19,0.21,0.056640625,0.09435
1702726596,0,0,23,neutral,0.16,0.08,0.442307692,0.09437
1702726622,0,0,0,neutral,1.9,0.95,0,0.09437
1702726625,0,0,51,neutral,0.73,0.36,0.21888412,0.09437
1702726661,0,0,51,neutral,0.73,0.36,0.21888412,0.09437
1702726667,0,0,0,neutral,0.08,0.04,0,0.09437
1702726680,0,3,75,neutral,0.22,0.24,0.112612613,0.09437
1702726686,1,1,1646,undefined,0.69,0.14,0.237039171,0.09441
1702726741,0,1,64,neutral,0.1,0.11,0.258064516,0.09441
1702726770,0,6,1052,neutral,1.19,1.31,0.186030062,0.09441
1702726789,0,0,0,neutral,0.02,0.01,0,0.09436
1702726836,0,0,4,positive,0,0,4,0.09435
1702726905,0,0,0,neutral,0.73,0.36,0,0.09435
1702726919,0,1,4,positive,0,0,4,0.0943
1702727035,0,5,288,neutral,1.62,2.14,0.53432282,0.09435
1702727052,0,0,0,positive,0,0,0,0.09432
1702727124,1,1,2,neutral,1.95,0.51,0.003076923,0.09434
1702727197,0,0,0,positive,0.67,0.34,0,0.09435
1702727265,0,0,0,neutral,112.13,56.06,0,0.09434
1702727305,0,0,0,neutral,0.88,0.44,0,0.09434
1702727336,0,0,0,undefined,4.97,2.48,0,0.0943
1702727345,0,123,14809,neutral,200.17,220.19,0.036839683,0.0943
1702727387,0,0,0,neutral,0.7,0.35,0,0.09431
1702727428,1,0,3625,positive,3.04,0.8,0.231038878,0.09428
1702727486,0,0,42,undefined,0.17,0.17,0.736842105,0.09428
1702727507,0,0,0,neutral,0.09,0.04,0,0.09428
1702727507,0,1,17020,undefined,10.28,13.57,0.008280989,0.09428
1702727508,0,0,0,neutral,4.26,2.13,0,0.09428
1702727515,0,1,17020,undefined,10.28,13.57,0.008280989,0.09428
1702727515,0,0,0,negative,0.09,0.04,0,0.09428
1702727515,0,2,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727520,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727525,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727530,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727535,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727540,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727544,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727549,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727553,0,1,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727557,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727561,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727566,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727570,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727574,0,0,17020,undefined,10.28,13.57,0.008280989,0.09432
1702727579,0,0,17020,undefined,10.28,13.57,0.008280989,0.09438
1702727583,0,0,17020,undefined,10.28,13.57,0.008280989,0.09438
1702727587,0,0,17020,undefined,10.28,13.57,0.008280989,0.09438
1702727591,0,0,17020,undefined,10.28,13.57,0.008280989,0.09438
1702727596,0,0,17020,undefined,10.28,13.57,0.008280989,0.09438
1702727600,0,0,17020,undefined,10.28,13.57,0.008280989,0.09438
1702727604,0,0,17020,undefined,10.28,13.57,0.008280989,0.09438
1702727608,0,0,17020,undefined,10.28,13.57,0.008280989,0.09438
1702727623,0,0,0,neutral,0.32,0.16,0,0.09438
1702727636,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727640,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727644,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727645,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727649,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727650,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727654,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727658,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727662,0,1,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727667,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727672,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727676,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727680,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727684,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727689,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727693,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727704,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727708,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727708,0,0,0,neutral,2.38,1.19,0,0.09448
1702727713,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727716,0,0,0,positive,2.38,1.19,0,0.09448
1702727717,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727719,0,0,0,positive,0.02,0.01,0,0.09448
1702727721,0,0,14,positive,0.48,0.48,0.081395349,0.09448
1702727721,0,0,0,undefined,6.59,3.29,0,0.09448
1702727721,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727725,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727738,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727743,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727748,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727752,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702727754,0,0,0,neutral,0.63,0.32,0,0.09447
1702727760,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727765,0,1,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727769,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727781,0,0,2,positive,0.01,0.01,1,0.09447
1702727781,0,0,0,neutral,1.6,0.8,0,0.09447
1702727781,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727785,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727789,0,2,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727794,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727798,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727803,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727807,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727811,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727815,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727822,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727827,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727831,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727831,0,0,0,positive,3.56,1.78,0,0.09444
1702727838,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727839,0,0,0,neutral,0.02,0.01,0,0.09444
1702727843,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727848,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727852,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727856,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727860,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727865,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727869,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727874,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727879,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727883,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727888,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727893,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727897,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727902,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727911,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727916,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727920,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727920,0,0,0,neutral,1.02,0.51,0,0.09444
1702727925,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727929,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727933,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702727935,0,0,1,neutral,1.45,0.72,1,0.09444
1702727938,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727943,0,3,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727948,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727952,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727958,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727963,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727967,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727972,0,5,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727975,0,0,1052,positive,1.19,0.59,0.186030062,0.09447
1702727976,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727980,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727985,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727990,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727994,0,0,17020,undefined,10.28,13.57,0.008280989,0.09447
1702727999,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728002,0,0,137,neutral,0.06,0.08,4.892857143,0.09446
1702728003,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728009,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728013,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728017,0,0,3321,neutral,2.24,2.46,0.123484792,0.09446
1702728019,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728025,0,1,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728030,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728034,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728039,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728043,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728047,0,3,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728052,0,3,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728056,0,8,15903,positive,12.83,16.94,0.091201569,0.09446
1702728057,0,0,17020,undefined,10.28,13.57,0.008280989,0.09446
1702728058,0,0,602,positive,1.19,0.59,0.215307582,0.09448
1702728061,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728065,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728069,1,0,602,positive,1.19,0.24,0.215307582,0.09448
1702728070,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728074,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728077,0,0,602,neutral,1.19,0.59,0.215307582,0.09448
1702728079,0,0,602,positive,1.19,0.59,0.215307582,0.09448
1702728081,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728081,0,0,602,neutral,1.19,0.59,0.215307582,0.09448
1702728082,0,0,0,negative,0.35,0.17,0,0.09448
1702728085,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728088,0,0,602,neutral,1.19,0.59,0.215307582,0.09448
1702728090,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728094,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728098,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728103,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728107,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728108,0,0,0,positive,0.67,0.34,0,0.09448
1702728113,0,0,17020,undefined,10.28,13.57,0.008280989,0.09448
1702728113,0,0,510,neutral,311.1,342.21,0.001308608,0.09448
1702728118,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728122,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728126,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728131,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728136,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728140,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728144,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728149,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728153,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728158,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728163,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728167,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728171,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728175,0,0,17020,undefined,10.28,13.57,0.008280989,0.09444
1702728179,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728184,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728188,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728190,0,0,602,undefined,1.19,0.59,0.215307582,0.09442
1702728193,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728196,0,0,602,neutral,1.19,0.59,0.215307582,0.09442
1702728197,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728201,0,34,2408,neutral,5.55,6.11,1.542600897,0.09442
1702728201,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728206,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728210,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728215,0,0,17020,undefined,10.28,13.57,0.008280989,0.09442
1702728218,0,0,602,undefined,1.19,0.59,0.215307582,0.09442
